1A,1B,1C,2,← Groups from AD normalisation
,,,,
,YER009W,,,
,YER010C,,,
,YER014W,,,
,YER017C,,,
,YER019C-A,,,
,YER019W,,,
,YER020W,,,
,YER027C,,,
,YER028C,,,
,YER031C,,,
,YER037W,,,
,YER039C,,,
,YER039C-A,,,
,YER044C-A,,,
,YER046W,,,
,YER048W-A,,,
,YER051W,,,
,YER053C,,,
,YER053C-A,,,
,YER055C,,,
,YER057C,,,
,YER059W,,,
,YER060W,,,
,YER060W-A,,,
,YER061C,,,
,YER062C,,,
,YER063W,,,
,YER064C,,,
,YER065C,,,
,YER066W,,,
,YER067W,,,
,YER069W,,,
,YER071C,,,
,YER072W,,,
,YER073W,,,
,YER074W,,,
,YER074W-A,,,
,YER076C,,,
,YER076W-A,,,
,YER079W,,,
,YER083C,,,
,YER087C-A,,,
,YER087C-B,,,
,YER087W,,,
,YER088C,,,
,YER088C-A,,,
,YER089C,,,
,YER092W,,,
,YER093C-A,,,
,YER094C,,,
,YER097W,,,
,YER099C,,,
,YER104W,,,
,YER107C,,,
,YER109C,,,
,YER113C,,,
,YER117W,,,
,YER119C,,,
,YER120W,,,
,YER121W,,,
,YER134C,,,
,YER137C,,,
,YER140W,,,
,YER142C,,,
,YER143W,,,
,YER144C,,,
,YER145C,,,
,YER146W,,,
,YER148W,,,
,YER148W-A,,,
,YER150W,,,
,YER152C,,,
,YER153C,,,
,YER154W,,,
,YER156C,,,
,YER159C,,,
,YER163C,,,
,YER168C,,,
,YER170W,,,
,YER174C,,,
,YER175C,,,
,YER176W,,,
,YER177W,,,
,YER178W,,,
,YER179W,,,
,YER180C,,,
,YER180C-A,,,
,YER183C,,,
,YER184C,,,
,YER185W,,,
,YER186C,,,
,YER187W,,,
,YER188W,,,
,YFL001W,,,
,YFL003C,,,
,YFL014W,,,
,YFL017C,,,
,YFL017W-A,,,
,YFL022C,,,
,YFL026W,,,
,YFL027C,,,
,YFL029C,,,
,YFL030W,,,
,YFL034C-A,,,
,YFL034C-B,,,
,YFL038C,,,
,YFL041W-A,,,
,YFL042C,,,
,YFL044C,,,
,YFL045C,,,
,YFL046W,,,
,YFL051C,,,
,YFL052W,,,
,YFL054C,,,
,YFL055W,,,
,YFL056C,,,
,YFL059W,,,
,YFR001W,,,
,YFR003C,,,
,YFR004W,,,
,YFR007W,,,
,YFR008W,,,
,YFR015C,,,
,YFR017C,,,
,YFR018C,,,
,YFR020W,,,
,YFR021W,,,
,YFR022W,,,
,YFR025C,,,
,YFR026C,,,
,YFR028C,,,
,YFR029W,,,
,YFR031C-A,,,
,YFR032C-A,,,
,YFR033C,,,
,YFR034W-A,,,
,YFR036W,,,
,YFR038W,,,
,YFR041C,,,
,YFR042W,,,
,YFR043C,,,
,YFR045W,,,
,YFR046C,,,
,YFR047C,,,
,YFR048W,,,
,YFR050C,,,
,YFR051C,,,
,YFR052C-A,,,
,YFR052W,,,
,YFR053C,,,
,YFR054C,,,
,YFR055W,,,
,YGL001C,,,
,YGL002W,,,
,YGL004C,,,
,YGL010W,,,
,YGL011C,,,
,YGL017W,,,
,YGL018C,,,
,YGL019W,,,
,YGL022W,,,
,YGL030W,,,
,YGL032C,,,
,YGL035C,,,
,YGL037C,,,
,YGL039W,,,
,YGL040C,,,
,YGL041W-A,,,
,YGL043W,,,
,YGL053W,,,
,YGL054C,,,
,YGL058W,,,
,YGL059W,,,
,YGL061C,,,
,YGL063W,,,
,YGL068W,,,
,YGL070C,,,
,YGL073W,,,
,YGL076C,,,
,YGL080W,,,
,YGL081W,,,
,YGL084C,,,
,YGL085W,,,
,YGL086W,,,
,YGL087C,,,
,YGL090W,,,
,YGL091C,,,
,YGL098W,,,
,YGL100W,,,
,YGL101W,,,
,YGL103W,,,
,YGL104C,,,
,YGL105W,,,
,YGL106W,,,
,YGL108C,,,
,YGL111W,,,
,YGL113W,,,
,YGL114W,,,
,YGL116W,,,
,YGL117W,,,
,YGL121C,,,
,YGL123W,,,
,YGL124C,,,
,YGL126W,,,
,YGL127C,,,
,YGL128C,,,
,YGL130W,,,
,YGL135W,,,
,YGL144C,,,
,YGL146C,,,
,YGL148W,,,
,YGL154C,,,
,YGL155W,,,
,YGL159W,,,
,YGL161C,,,
,YGL162W,,,
,YGL164C,,,
,YGL166W,,,
,YGL175C,,,
,YGL176C,,,
,YGL185C,,,
,YGL189C,,,
,YGL191W,,,
,YGL193C,,,
,YGL194C-A,,,
,YGL198W,,,
,YGL200C,,,
,YGL204C,,,
,YGL205W,,,
,YGL208W,,,
,YGL210W,,,
,YGL211W,,,
,YGL219C,,,
,YGL220W,,,
,YGL221C,,,
,YGL223C,,,
,YGL224C,,,
,YGL226W,,,
,YGL231C,,,
,YGL236C,,,
,YGL243W,,,
,YGL247W,,,
,YGL248W,,,
,YGL250W,,,
,YGL256W,,,
,YGL257C,,,
,YGL259W,,,
,YGL263W,,,
,YGR002C,,,
,YGR007W,,,
,YGR008C,,,
,YGR010W,,,
,YGR012W,,,
,YGR015C,,,
,YGR016W,,,
,YGR017W,,,
,YGR019W,,,
,YGR020C,,,
,YGR023W,,,
,YGR024C,,,
,YGR027C,,,
,YGR028W,,,
,YGR029W,,,
,YGR030C,,,
,YGR031W,,,
,YGR033C,,,
,YGR034W,,,
,YGR036C,,,
,YGR037C,,,
,YGR038W,,,
,YGR039W,,,
,YGR040W,,,
,YGR043C,,,
,YGR044C,,,
,YGR045C,,,
,YGR048W,,,
,YGR050C,,,
,YGR053C,,,
,YGR057C,,,
,YGR062C,,,
,YGR070W,,,
,YGR072W,,,
,YGR073C,,,
,YGR074W,,,
,YGR076C,,,
,YGR077C,,,
,YGR079W,,,
,YGR080W,,,
,YGR082W,,,
,YGR083C,,,
,YGR093W,,,
,YGR096W,,,
,YGR101W,,,
,YGR102C,,,
,YGR105W,,,
,YGR109C,,,
,YGR110W,,,
,YGR113W,,,
,YGR118W,,,
,YGR120C,,,
,YGR121C,,,
,YGR122W,,,
,YGR127W,,,
,YGR129W,,,
,YGR131W,,,
,YGR133W,,,
,YGR134W,,,
,YGR135W,,,
,YGR137W,,,
,YGR140W,,,
,YGR144W,,,
,YGR147C,,,
,YGR148C,,,
,YGR153W,,,
,YGR154C,,,
,YGR161C,,,
,YGR161W-C,,,
,YGR166W,,,
,YGR167W,,,
,YGR168C,,,
,YGR169C,,,
,YGR171C,,,
,YGR172C,,,
,YGR173W,,,
,YGR174C,,,
,YGR180C,,,
,YGR181W,,,
,YGR182C,,,
,YGR183C,,,
,YGR191W,,,
,YGR194C,,,
,YGR195W,,,
,YGR201C,,,
,YGR203W,,,
,YGR207C,,,
,YGR209C,,,
,YGR210C,,,
,YGR213C,,,
,YGR214W,,,
,YGR216C,,,
,YGR220C,,,
,YGR222W,,,
,YGR223C,,,
,YGR225W,,,
,YGR232W,,,
,YGR235C,,,
,YGR238C,,,
,YGR241C,,,
,YGR243W,,,
,YGR247W,,,
,YGR256W,,,
,YGR257C,,,
,YGR260W,,,
,YGR262C,,,
,YGR263C,,,
,YGR267C,,,
,YGR268C,,,
,YGR271C-A,,,
,YGR275W,,,
,YGR277C,,,
,YGR283C,,,
,YGR284C,,,
,YGR285C,,,
,YGR286C,,,
,YGR288W,,,
,YHL001W,,,
,YHL003C,,,
,YHL004W,,,
,YHL011C,,,
,YHL015W,,,
,YHL017W,,,
,YHL018W,,,
,YHL022C,,,
,YHL025W,,,
,YHL026C,,,
,YHL027W,,,
,YHL032C,,,
,YHL036W,,,
,YHL038C,,,
,YHL040C,,,
,YHL042W,,,
,YHL044W,,,
,YHL047C,,,
,YHL048W,,,
,YHR001W,,,
,YHR003C,,,
,YHR004C,,,
,YHR005C,,,
,YHR008C,,,
,YHR009C,,,
,YHR010W,,,
,YHR016C,,,
,YHR017W,,,
,YHR021C,,,
,YHR025W,,,
,YHR026W,,,
,YHR029C,,,
,YHR032W,,,
,YHR032W-A,,,
,YHR033W,,,
,YHR034C,,,
,YHR039C,,,
,YHR040W,,,
,YHR042W,,,
,YHR043C,,,
,YHR044C,,,
,YHR045W,,,
,YHR046C,,,
,YHR048W,,,
,YHR049W,,,
,YHR050W,,,
,YHR057C,,,
,YHR058C,,,
,YHR059W,,,
,YHR060W,,,
,YHR062C,,,
,YHR067W,,,
,YHR069C,,,
,YHR070W,,,
,YHR072W,,,
,YHR072W-A,,,
,YHR074W,,,
,YHR076W,,,
,YHR078W,,,
,YHR083W,,,
,YHR087W,,,
,YHR090C,,,
,YHR097C,,,
,YHR100C,,,
,YHR104W,,,
,YHR105W,,,
,YHR106W,,,
,YHR107C,,,
,YHR110W,,,
,YHR112C,,,
,YHR115C,,,
,YHR121W,,,
,YHR122W,,,
,YHR123W,,,
,YHR124W,,,
,YHR128W,,,
,YHR129C,,,
,YHR132W-A,,,
,YHR134W,,,
,YHR136C,,,
,YHR138C,,,
,YHR139C,,,
,YHR141C,,,
,YHR142W,,,
,YHR143W-A,,,
,YHR144C,,,
,YHR146W,,,
,YHR147C,,,
,YHR148W,,,
,YHR150W,,,
,YHR153C,,,
,YHR154W,,,
,YHR157W,,,
,YHR160C,,,
,YHR161C,,,
,YHR162W,,,
,YHR163W,,,
,YHR167W,,,
,YHR175W,,,
,YHR175W-A,,,
,YHR176W,,,
,YHR178W,,,
,YHR183W,,,
,YHR184W,,,
,YHR187W,,,
,YHR188C,,,
,YHR189W,,,
,YHR191C,,,
,YHR192W,,,
,YHR193C,,,
,YHR193C-A,,,
,YHR194W,,,
,YHR195W,,,
,YHR198C,,,
,YHR199C,,,
,YHR199C-A,,,
,YHR200W,,,
,YHR204W,,,
,YHR207C,,,
,YHR208W,,,
,YHR210C,,,
,YHR214W-A,,,
,YHR215W,,,
,YIL002W-A,,,
,YIL003W,,,
,YIL004C,,,
,YIL006W,,,
,YIL009C-A,,,
,YIL011W,,,
,YIL014C-A,,,
,YIL017C,,,
,YIL018W,,,
,YIL019W,,,
,YIL023C,,,
,YIL027C,,,
,YIL028W,,,
,YIL029C,,,
,YIL033C,,,
,YIL034C,,,
,YIL035C,,,
,YIL036W,,,
,YIL040W,,,
,YIL041W,,,
,YIL042C,,,
,YIL047C,,,
,YIL047C-A,,,
,YIL049W,,,
,YIL051C,,,
,YIL052C,,,
,YIL062C,,,
,YIL064W,,,
,YIL065C,,,
,YIL071C,,,
,YIL072W,,,
,YIL073C,,,
,YIL076W,,,
,YIL077C,,,
,YIL083C,,,
,YIL084C,,,
,YIL085C,,,
,YIL090W,,,
,YIL092W,,,
,YIL094C,,,
,YIL096C,,,
,YIL098C,,,
,YIL099W,,,
,YIL101C,,,
,YIL104C,,,
,YIL106W,,,
,YIL110W,,,
,YIL111W,,,
,YIL113W,,,
,YIL114C,,,
,YIL117C,,,
,YIL118W,,,
,YIL120W,,,
,YIL121W,,,
,YIL122W,,,
,YIL124W,,,
,YIL127C,,,
,YIL131C,,,
,YIL133C,,,
,YIL134W,,,
,YIL138C,,,
,YIL142W,,,
,YIL143C,,,
,YIL145C,,,
,YIL146C,,,
,YIL148W,,,
,YIL152W,,,
,YIL153W,,,
,YIL154C,,,
,YIL156W,,,
,YIL156W-B,,,
,YIL157C,,,
,YIL160C,,,
,YIL164C,,,
,YIL165C,,,
,YIL166C,,,
,YIR009W,,,
,YIR010W,,,
,YIR016W,,,
,YIR017C,,,
,YIR018C-A,,,
,YIR018W,,,
,YIR021W,,,
,YIR022W,,,
,YIR024C,,,
,YIR026C,,,
,YIR028W,,,
,YIR029W,,,
,YIR030C,,,
,YIR031C,,,
,YIR032C,,,
,YIR035C,,,
,YIR036C,,,
,YIR037W,,,
,YIR038C,,,
,YIR039C,,,
,YIR042C,,,
,YJL001W,,,
,YJL004C,,,
,YJL006C,,,
,YJL011C,,,
,YJL016W,,,
,YJL023C,,,
,YJL024C,,,
,YJL030W,,,
,YJL031C,,,
,YJL035C,,,
,YJL037W,,,
,YJL043W,,,
,YJL044C,,,
,YJL047C,,,
,YJL048C,,,
,YJL054W,,,
,YJL055W,,,
,YJL057C,,,
,YJL059W,,,
,YJL062W-A,,,
,YJL063C,,,
,YJL065C,,,
,YJL068C,,,
,YJL071W,,,
,YJL072C,,,
,YJL073W,,,
,YJL077C,,,
,YJL077W-A,,,
,YJL077W-B,,,
,YJL079C,,,
,YJL088W,,,
,YJL093C,,,
,YJL097W,,,
,YJL100W,,,
,YJL106W,,,
,YJL107C,,,
,YJL110C,,,
,YJL116C,,,
,YJL117W,,,
,YJL118W,,,
,YJL119C,,,
,YJL121C,,,
,YJL122W,,,
,YJL124C,,,
,YJL127C-B,,,
,YJL128C,,,
,YJL133C-A,,,
,YJL133W,,,
,YJL135W,,,
,YJL136C,,,
,YJL137C,,,
,YJL140W,,,
,YJL142C,,,
,YJL143W,,,
,YJL151C,,,
,YJL158C,,,
,YJL161W,,,
,YJL163C,,,
,YJL166W,,,
,YJL170C,,,
,YJL173C,,,
,YJL174W,,,
,YJL179W,,,
,YJL183W,,,
,YJL184W,,,
,YJL189W,,,
,YJL192C,,,
,YJL196C,,,
,YJL198W,,,
,YJL203W,,,
,YJL205C,,,
,YJL210W,,,
,YJL211C,,,
,YJL213W,,,
,YJL216C,,,
,YJL217W,,,
,YJL218W,,,
,YJL219W,,,
,YJR001W,,,
,YJR003C,,,
,YJR006W,,,
,YJR009C,,,
,YJR010W,,,
,YJR011C,,,
,YJR012C,,,
,YJR014W,,,
,YJR015W,,,
,YJR019C,,,
,YJR020W,,,
,YJR021C,,,
,YJR024C,,,
,YJR032W,,,
,YJR034W,,,
,YJR036C,,,
,YJR043C,,,
,YJR044C,,,
,YJR046W,,,
,YJR047C,,,
,YJR049C,,,
,YJR056C,,,
,YJR057W,,,
,YJR058C,,,
,YJR063W,,,
,YJR064W,,,
,YJR065C,,,
,YJR068W,,,
,YJR070C,,,
,YJR073C,,,
,YJR074W,,,
,YJR080C,,,
,YJR085C,,,
,YJR086W,,,
,YJR087W,,,
,YJR093C,,,
,YJR094W-A,,,
,YJR096W,,,
,YJR097W,,,
,YJR099W,,,
,YJR100C,,,
,YJR101W,,,
,YJR103W,,,
,YJR105W,,,
,YJR106W,,,
,YJR108W,,,
,YJR110W,,,
,YJR111C,,,
,YJR112W-A,,,
,YJR113C,,,
,YJR116W,,,
,YJR118C,,,
,YJR123W,,,
,YJR124C,,,
,YJR129C,,,
,YJR133W,,,
,YJR136C,,,
,YJR139C,,,
,YJR144W,,,
,YJR145C,,,
,YJR147W,,,
,YJR148W,,,
,YJR149W,,,
,YJR150C,,,
,YJR152W,,,
,YJR155W,,,
,YJR161C,,,
,YKL001C,,,
,YKL002W,,,
,YKL003C,,,
,YKL006C-A,,,
,YKL007W,,,
,YKL011C,,,
,YKL018C-A,,,
,YKL019W,,,
,YKL023W,,,
,YKL024C,,,
,YKL026C,,,
,YKL028W,,,
,YKL029C,,,
,YKL033W-A,,,
,YKL040C,,,
,YKL042W,,,
,YKL043W,,,
,YKL046C,,,
,YKL053C-A,,,
,YKL056C,,,
,YKL058W,,,
,YKL059C,,,
,YKL061W,,,
,YKL065C,,,
,YKL067W,,,
,YKL069W,,,
,YKL072W,,,
,YKL076C,,,
,YKL078W,,,
,YKL079W,,,
,YKL081W,,,
,YKL083W,,,
,YKL084W,,,
,YKL085W,,,
,YKL086W,,,
,YKL087C,,,
,YKL090W,,,
,YKL091C,,,
,YKL094W,,,
,YKL096W,,,
,YKL098W,,,
,YKL099C,,,
,YKL115C,,,
,YKL119C,,,
,YKL121W,,,
,YKL128C,,,
,YKL130C,,,
,YKL132C,,,
,YKL136W,,,
,YKL137W,,,
,YKL138C,,,
,YKL138C-A,,,
,YKL139W,,,
,YKL142W,,,
,YKL144C,,,
,YKL146W,,,
,YKL149C,,,
,YKL150W,,,
,YKL151C,,,
,YKL152C,,,
,YKL154W,,,
,YKL156W,,,
,YKL161C,,,
,YKL162C-A,,,
,YKL165C-A,,,
,YKL166C,,,
,YKL170W,,,
,YKL178C,,,
,YKL181W,,,
,YKL183W,,,
,YKL185W,,,
,YKL186C,,,
,YKL187C,,,
,YKL190W,,,
,YKL191W,,,
,YKL192C,,,
,YKL198C,,,
,YKL206C,,,
,YKL207W,,,
,YKL208W,,,
,YKL211C,,,
,YKL214C,,,
,YKL217W,,,
,YKL219W,,,
,YKL222C,,,
,YKR004C,,,
,YKR007W,,,
,YKR009C,,,
,YKR011C,,,
,YKR012C,,,
,YKR019C,,,
,YKR025W,,,
,YKR026C,,,
,YKR037C,,,
,YKR038C,,,
,YKR041W,,,
,YKR042W,,,
,YKR044W,,,
,YKR045C,,,
,YKR046C,,,
,YKR048C,,,
,YKR049C,,,
,YKR050W,,,
,YKR051W,,,
,YKR052C,,,
,YKR057W,,,
,YKR060W,,,
,YKR065C,,,
,YKR066C,,,
,YKR068C,,,
,YKR069W,,,
,YKR070W,,,
,YKR074W,,,
,YKR075C,,,
,YKR077W,,,
,YKR078W,,,
,YKR080W,,,
,YKR083C,,,
,YKR085C,,,
,YKR086W,,,
,YKR087C,,,
,YKR088C,,,
,YKR091W,,,
,YKR094C,,,
,YKR095W-A,,,
,YKR097W,,,
,YKR098C,,,
,YKR100C,,,
,YKR104W,,,
,YLL002W,,,
,YLL009C,,,
,YLL010C,,,
,YLL014W,,,
,YLL023C,,,
,YLL025W,,,
,YLL027W,,,
,YLL029W,,,
,YLL033W,,,
,YLL036C,,,
,YLL038C,,,
,YLL039C,,,
,YLL045C,,,
,YLL049W,,,
,YLL050C,,,
,YLL051C,,,
,YLL052C,,,
,YLL053C,,,
,YLL056C,,,
,YLL060C,,,
,YLL062C,,,
,YLL063C,,,
,YLR003C,,,
,YLR004C,,,
,YLR005W,,,
,YLR007W,,,
,YLR008C,,,
,YLR009W,,,
,YLR010C,,,
,YLR011W,,,
,YLR014C,,,
,YLR016C,,,
,YLR017W,,,
,YLR018C,,,
,YLR019W,,,
,YLR020C,,,
,YLR021W,,,
,YLR022C,,,
,YLR027C,,,
,YLR030W,,,
,YLR031W,,,
,YLR035C,,,
,YLR036C,,,
,YLR038C,,,
,YLR040C,,,
,YLR049C,,,
,YLR052W,,,
,YLR059C,,,
,YLR063W,,,
,YLR064W,,,
,YLR065C,,,
,YLR066W,,,
,YLR068W,,,
,YLR070C,,,
,YLR074C,,,
,YLR077W,,,
,YLR078C,,,
,YLR079W,,,
,YLR080W,,,
,YLR081W,,,
,YLR085C,,,
,YLR089C,,,
,YLR091W,,,
,YLR093C,,,
,YLR097C,,,
,YLR098C,,,
,YLR099C,,,
,YLR099W-A,,,
,YLR100W,,,
,YLR102C,,,
,YLR104W,,,
,YLR105C,,,
,YLR107W,,,
,YLR109W,,,
,YLR110C,,,
,YLR112W,,,
,YLR115W,,,
,YLR118C,,,
,YLR119W,,,
,YLR124W,,,
,YLR125W,,,
,YLR127C,,,
,YLR128W,,,
,YLR130C,,,
,YLR132C,,,
,YLR137W,,,
,YLR141W,,,
,YLR145W,,,
,YLR146C,,,
,YLR146W-A,,,
,YLR147C,,,
,YLR152C,,,
,YLR154C,,,
,YLR162W-A,,,
,YLR164W,,,
,YLR167W,,,
,YLR170C,,,
,YLR172C,,,
,YLR173W,,,
,YLR177W,,,
,YLR178C,,,
,YLR179C,,,
,YLR181C,,,
,YLR183C,,,
,YLR185W,,,
,YLR186W,,,
,YLR188W,,,
,YLR190W,,,
,YLR191W,,,
,YLR192C,,,
,YLR193C,,,
,YLR194C,,,
,YLR201C,,,
,YLR202C,,,
,YLR209C,,,
,YLR210W,,,
,YLR212C,,,
,YLR213C,,,
,YLR214W,,,
,YLR224W,,,
,YLR226W,,,
,YLR227C,,,
,YLR231C,,,
,YLR233C,,,
,YLR234W,,,
,YLR235C,,,
,YLR237W,,,
,YLR239C,,,
,YLR242C,,,
,YLR243W,,,
,YLR246W,,,
,YLR251W,,,
,YLR252W,,,
,YLR257W,,,
,YLR262C-A,,,
,YLR264W,,,
,YLR266C,,,
,YLR268W,,,
,YLR271W,,,
,YLR273C,,,
,YLR274W,,,
,YLR276C,,,
,YLR283W,,,
,YLR284C,,,
,YLR285W,,,
,YLR287C-A,,,
,YLR288C,,,
,YLR295C,,,
,YLR298C,,,
,YLR299W,,,
,YLR306W,,,
,YLR312C,,,
,YLR312W-A,,,
,YLR313C,,,
,YLR315W,,,
,YLR316C,,,
,YLR317W,,,
,YLR318W,,,
,YLR325C,,,
,YLR326W,,,
,YLR327C,,,
,YLR333C,,,
,YLR340W,,,
,YLR344W,,,
,YLR346C,,,
,YLR348C,,,
,YLR350W,,,
,YLR351C,,,
,YLR353W,,,
,YLR360W,,,
,YLR361C,,,
,YLR361C-A,,,
,YLR363C,,,
,YLR363W-A,,,
,YLR364W,,,
,YLR366W,,,
,YLR370C,,,
,YLR372W,,,
,YLR375W,,,
,YLR378C,,,
,YLR381W,,,
,YLR388W,,,
,YLR390W-A,,,
,YLR395C,,,
,YLR404W,,,
,YLR405W,,,
,YLR406C,,,
,YLR411W,,,
,YLR412W,,,
,YLR414C,,,
,YLR417W,,,
,YLR426W,,,
,YLR437C,,,
,YLR438C-A,,,
,YLR439W,,,
,YLR443W,,,
,YLR446W,,,
,YLR453C,,,
,YLR455W,,,
,YLR456W,,,
,YLR459W,,,
,YLR460C,,,
,YML002W,,,
,YML003W,,,
,YML008C,,,
,YML009C,,,
,YML011C,,,
,YML012W,,,
,YML013W,,,
,YML015C,,,
,YML019W,,,
,YML021C,,,
,YML022W,,,
,YML024W,,,
,YML025C,,,
,YML026C,,,
,YML027W,,,
,YML028W,,,
,YML029W,,,
,YML032C,,,
,YML036W,,,
,YML038C,,,
,YML042W,,,
,YML050W,,,
,YML051W,,,
,YML052W,,,
,YML053C,,,
,YML055W,,,
,YML056C,,,
,YML057W,,,
,YML058W,,,
,YML060W,,,
,YML063W,,,
,YML064C,,,
,YML067C,,,
,YML078W,,,
,YML083C,,,
,YML085C,,,
,YML087C,,,
,YML092C,,,
,YML096W,,,
,YML099C,,,
,YML101C,,,
,YML101C-A,,,
,YML102W,,,
,YML106W,,,
,YML107C,,,
,YML108W,,,
,YML110C,,,
,YML116W-A,,,
,YML119W,,,
,YML121W,,,
,YML124C,,,
,YML125C,,,
,YML127W,,,
,YMR003W,,,
,YMR004W,,,
,YMR005W,,,
,YMR007W,,,
,YMR009W,,,
,YMR018W,,,
,YMR020W,,,
,YMR021C,,,
,YMR022W,,,
,YMR023C,,,
,YMR024W,,,
,YMR027W,,,
,YMR030W-A,,,
,YMR034C,,,
,YMR035W,,,
,YMR038C,,,
,YMR040W,,,
,YMR042W,,,
,YMR052W,,,
,YMR056C,,,
,YMR059W,,,
,YMR061W,,,
,YMR063W,,,
,YMR067C,,,
,YMR068W,,,
,YMR071C,,,
,YMR073C,,,
,YMR085W,,,
,YMR087W,,,
,YMR088C,,,
,YMR090W,,,
,YMR091C,,,
,YMR095C,,,
,YMR096W,,,
,YMR097C,,,
,YMR110C,,,
,YMR111C,,,
,YMR114C,,,
,YMR119W-A,,,
,YMR121C,,,
,YMR122W-A,,,
,YMR123W,,,
,YMR126C,,,
,YMR130W,,,
,YMR134W,,,
,YMR138W,,,
,YMR139W,,,
,YMR142C,,,
,YMR143W,,,
,YMR144W,,,
,YMR146C,,,
,YMR148W,,,
,YMR149W,,,
,YMR150C,,,
,YMR153C-A,,,
,YMR153W,,,
,YMR155W,,,
,YMR156C,,,
,YMR159C,,,
,YMR160W,,,
,YMR161W,,,
,YMR169C,,,
,YMR170C,,,
,YMR178W,,,
,YMR180C,,,
,YMR181C,,,
,YMR183C,,,
,YMR185W,,,
,YMR191W,,,
,YMR194C-A,,,
,YMR194W,,,
,YMR198W,,,
,YMR201C,,,
,YMR208W,,,
,YMR209C,,,
,YMR210W,,,
,YMR211W,,,
,YMR220W,,,
,YMR222C,,,
,YMR223W,,,
,YMR226C,,,
,YMR233W,,,
,YMR236W,,,
,YMR240C,,,
,YMR243C,,,
,YMR244C-A,,,
,YMR244W,,,
,YMR251W-A,,,
,YMR253C,,,
,YMR255W,,,
,YMR256C,,,
,YMR258C,,,
,YMR262W,,,
,YMR263W,,,
,YMR264W,,,
,YMR265C,,,
,YMR269W,,,
,YMR271C,,,
,YMR272C,,,
,YMR276W,,,
,YMR282C,,,
,YMR283C,,,
,YMR294W,,,
,YMR296C,,,
,YMR297W,,,
,YMR298W,,,
,YMR299C,,,
,YMR305C,,,
,YMR306W,,,
,YMR310C,,,
,YMR314W,,,
,YMR315W,,,
,YMR316W,,,
,YMR318C,,,
,YMR319C,,,
,YMR320W,,,
,YNL001W,,,
,YNL002C,,,
,YNL003C,,,
,YNL005C,,,
,YNL006W,,,
,YNL009W,,,
,YNL012W,,,
,YNL014W,,,
,YNL015W,,,
,YNL022C,,,
,YNL023C,,,
,YNL024C,,,
,YNL025C,,,
,YNL026W,,,
,YNL029C,,,
,YNL030W,,,
,YNL031C,,,
,YNL032W,,,
,YNL038W,,,
,YNL039W,,,
,YNL044W,,,
,YNL045W,,,
,YNL046W,,,
,YNL047C,,,
,YNL048W,,,
,YNL049C,,,
,YNL050C,,,
,YNL051W,,,
,YNL053W,,,
,YNL055C,,,
,YNL056W,,,
,YNL057W,,,
,YNL058C,,,
,YNL063W,,,
,YNL067W,,,
,YNL068C,,,
,YNL071W,,,
,YNL072W,,,
,YNL074C,,,
,YNL076W,,,
,YNL078W,,,
,YNL080C,,,
,YNL081C,,,
,YNL083W,,,
,YNL084C,,,
,YNL090W,,,
,YNL092W,,,
,YNL094W,,,
,YNL097C,,,
,YNL099C,,,
,YNL101W,,,
,YNL107W,,,
,YNL108C,,,
,YNL110C,,,
,YNL111C,,,
,YNL116W,,,
,YNL119W,,,
,YNL122C,,,
,YNL124W,,,
,YNL125C,,,
,YNL129W,,,
,YNL130C,,,
,YNL133C,,,
,YNL134C,,,
,YNL135C,,,
,YNL138W-A,,,
,YNL141W,,,
,YNL143C,,,
,YNL145W,,,
,YNL146C-A,,,
,YNL148C,,,
,YNL149C,,,
,YNL152W,,,
,YNL155W,,,
,YNL156C,,,
,YNL158W,,,
,YNL159C,,,
,YNL162W,,,
,YNL168C,,,
,YNL169C,,,
,YNL178W,,,
,YNL185C,,,
,YNL187W,,,
,YNL191W,,,
,YNL195C,,,
,YNL200C,,,
,YNL202W,,,
,YNL211C,,,
,YNL214W,,,
,YNL217W,,,
,YNL218W,,,
,YNL222W,,,
,YNL223W,,,
,YNL227C,,,
,YNL230C,,,
,YNL231C,,,
,YNL232W,,,
,YNL234W,,,
,YNL240C,,,
,YNL241C,,,
,YNL244C,,,
,YNL245C,,,
,YNL253W,,,
,YNL254C,,,
,YNL255C,,,
,YNL257C,,,
,YNL259C,,,
,YNL260C,,,
,YNL261W,,,
,YNL263C,,,
,YNL264C,,,
,YNL265C,,,
,YNL270C,,,
,YNL272C,,,
,YNL274C,,,
,YNL275W,,,
,YNL276C,,,
,YNL277W,,,
,YNL279W,,,
,YNL281W,,,
,YNL282W,,,
,YNL283C,,,
,YNL284C,,,
,YNL286W,,,
,YNL288W,,,
,YNL290W,,,
,YNL291C,,,
,YNL294C,,,
,YNL300W,,,
,YNL303W,,,
,YNL306W,,,
,YNL309W,,,
,YNL310C,,,
,YNL311C,,,
,YNL312W,,,
,YNL314W,,,
,YNL315C,,,
,YNL320W,,,
,YNL321W,,,
,YNL322C,,,
,YNL325C,,,
,YNL328C,,,
,YNL331C,,,
,YNR002C,,,
,YNR003C,,,
,YNR004W,,,
,YNR009W,,,
,YNR010W,,,
,YNR012W,,,
,YNR013C,,,
,YNR015W,,,
,YNR017W,,,
,YNR018W,,,
,YNR020C,,,
,YNR025C,,,
,YNR027W,,,
,YNR032C-A,,,
,YNR032W,,,
,YNR035C,,,
,YNR036C,,,
,YNR037C,,,
,YNR039C,,,
,YNR040W,,,
,YNR041C,,,
,YNR046W,,,
,YNR048W,,,
